x_loc,y_loc,radius,mass,x_vel,y_vel
228,8,1,1.7e-05,-0.880245,0.75756
243,180,1,1.7e-05,0.804022,-0.000906
18,75,1,1.7e-05,0.113418,1.714932
396,281,1,1.7e-05,1.721084,-1.117734
131,205,1,1.7e-05,0.193825,1.321264
496,387,1,1.7e-05,-1.093747,0.672884
203,343,1,1.7e-05,0.942402,-0.875043
86,249,1,1.7e-05,-1.948693,-0.429204
82,326,1,1.7e-05,0.682283,-1.673988
418,419,1,1.7e-05,1.712488,-1.877895
182,139,1,1.7e-05,-1.712654,0.110687
462,460,1,1.7e-05,1.447719,-1.515871
463,459,1,1.7e-05,1.691155,0.6759
355,395,1,1.7e-05,0.279474,1.941306
133,126,1,1.7e-05,-0.206044,0.058874
548,30,1,1.7e-05,-0.405353,-1.346167
165,291,1,1.7e-05,0.121047,0.479755
556,357,1,1.7e-05,1.510562,-0.709331
156,22,1,1.7e-05,-0.346224,1.269077
187,165,1,1.7e-05,-0.250126,1.530344
609,364,1,1.7e-05,-0.898223,1.185956
126,112,1,1.7e-05,-0.119182,-1.427543
104,464,1,1.7e-05,-1.792434,1.694854
284,64,1,1.7e-05,1.852713,-0.368468
99,115,1,1.7e-05,-1.882729,-0.984028
63,400,1,1.7e-05,-1.904033,1.131542
423,355,1,1.7e-05,-0.140283,-1.275305
246,130,1,1.7e-05,0.724486,0.695196
326,215,1,1.7e-05,0.397118,1.030507
279,212,1,1.7e-05,-0.059986,1.639315
53,267,1,1.7e-05,-0.718635,-1.557796
259,13,1,1.7e-05,0.388737,0.173495
549,265,1,1.7e-05,-0.550434,1.293072
322,357,1,1.7e-05,0.728523,0.643992
434,109,1,1.7e-05,0.371899,-1.659811
332,397,1,1.7e-05,-0.008246,-0.608546
56,167,1,1.7e-05,0.854632,0.456825
592,170,1,1.7e-05,-1.760695,-1.411269
345,317,1,1.7e-05,0.415843,0.278707
284,155,1,1.7e-05,-1.980407,-0.705286
246,55,1,1.7e-05,-1.752796,-1.209125
420,137,1,1.7e-05,-1.801288,-0.147182
205,32,1,1.7e-05,-0.749491,0.40048
368,209,1,1.7e-05,-1.137531,1.343675
438,316,1,1.7e-05,1.911608,-0.366109
284,469,1,1.7e-05,-1.91841,-0.379867
353,344,1,1.7e-05,1.571923,-1.20859
609,20,1,1.7e-05,1.054064,-0.860336
416,86,1,1.7e-05,1.626633,-0.04311
317,192,1,1.7e-05,-1.901632,-1.811082
49,287,1,1.7e-05,0.84958,-1.277709
561,210,1,1.7e-05,-0.313845,1.974913
513,113,1,1.7e-05,-1.948174,-1.558166
289,402,1,1.7e-05,-0.716226,1.501973
408,134,1,1.7e-05,-1.528292,-0.183204
65,179,1,1.7e-05,-0.107074,-1.498276
65,20,1,1.7e-05,-1.276921,-1.429456
441,437,1,1.7e-05,-0.642068,1.376938
392,353,1,1.7e-05,1.162721,0.476841
462,40,1,1.7e-05,-1.225414,-0.308695
351,286,1,1.7e-05,-0.497048,-0.786332
77,75,1,1.7e-05,0.768394,0.121929
627,293,1,1.7e-05,1.701728,0.33191
589,240,1,1.7e-05,0.461872,1.211775
631,120,1,1.7e-05,1.039574,-0.424319
447,288,1,1.7e-05,0.488766,-0.482022
143,172,1,1.7e-05,1.725571,-0.462257
245,456,1,1.7e-05,-1.325487,-1.687204
622,299,1,1.7e-05,0.516647,-0.199481
622,180,1,1.7e-05,-1.878964,1.852553
225,28,1,1.7e-05,-1.408979,0.917156
312,64,1,1.7e-05,1.581673,-0.309745
501,21,1,1.7e-05,1.946974,1.962441
39,47,1,1.7e-05,-1.494786,-1.625851
624,441,1,1.7e-05,0.12374,0.898045
312,113,1,1.7e-05,-1.309156,0.139569
331,179,1,1.7e-05,0.098319,0.382103
74,477,1,1.7e-05,-0.391753,-1.105488
41,93,1,1.7e-05,1.985766,1.134597
429,379,1,1.7e-05,1.041114,-1.06092
345,53,1,1.7e-05,-0.251959,1.88603
53,301,1,1.7e-05,-1.632974,-0.952855
151,3,1,1.7e-05,-1.211993,-0.409461
273,440,1,1.7e-05,-1.414632,1.57613
397,32,1,1.7e-05,-1.008436,0.109349
100,107,1,1.7e-05,-0.755377,-1.73726
282,144,1,1.7e-05,-0.536639,-0.779923
58,103,1,1.7e-05,1.469635,0.137785
582,376,1,1.7e-05,1.648485,0.531036
488,224,1,1.7e-05,0.777901,0.205603
586,382,1,1.7e-05,-0.099131,-1.625206
90,36,1,1.7e-05,0.320655,-1.082994
59,429,1,1.7e-05,-0.60485,1.088774
356,384,1,1.7e-05,-1.432634,1.782738
324,171,1,1.7e-05,-0.987779,1.396054
449,379,1,1.7e-05,-1.693176,1.139878
81,256,1,1.7e-05,0.677798,0.336573
548,310,1,1.7e-05,-1.12142,-0.034339
112,324,1,1.7e-05,-0.599617,-0.059481
438,370,1,1.7e-05,-1.96773,-0.593307
457,229,1,1.7e-05,0.762912,-0.263085
316,90,1,1.7e-05,1.013684,1.907688
156,296,1,1.7e-05,1.389741,-0.527605
156,155,1,1.7e-05,-1.538147,0.861911
564,407,1,1.7e-05,-0.733296,-1.928216
38,346,1,1.7e-05,-0.551021,0.362698
177,18,1,1.7e-05,0.609925,-0.332495
467,376,1,1.7e-05,-0.72495,0.29085
3,32,1,1.7e-05,-1.274922,-0.595584
417,420,1,1.7e-05,-0.353314,-1.803082
19,195,1,1.7e-05,0.440665,-1.406372
130,228,1,1.7e-05,-1.998847,0.110285
166,206,1,1.7e-05,0.272443,1.962124
412,35,1,1.7e-05,-1.410387,1.093547
66,445,1,1.7e-05,-0.606283,-0.524127
53,475,1,1.7e-05,-1.639049,1.080264
460,106,1,1.7e-05,1.120523,0.043779
468,451,1,1.7e-05,-0.445762,-0.207251
176,433,1,1.7e-05,-1.94333,-0.527731
79,388,1,1.7e-05,-1.348417,0.095182
41,213,1,1.7e-05,1.08711,-1.141117
551,317,1,1.7e-05,-0.260677,0.197157
623,465,1,1.7e-05,0.392685,-0.069149
12,250,1,1.7e-05,-0.090232,0.820235
529,424,1,1.7e-05,-0.33703,-0.222253
179,179,1,1.7e-05,-0.272348,-0.790766
574,476,1,1.7e-05,-0.668676,1.247415
421,246,1,1.7e-05,-1.094718,-0.193867
528,462,1,1.7e-05,-1.78465,-0.003037
602,72,1,1.7e-05,1.289711,-1.834171
450,152,1,1.7e-05,1.500301,1.697717
632,371,1,1.7e-05,-0.517716,0.045917
341,310,1,1.7e-05,-0.952244,-1.655073
606,478,1,1.7e-05,-1.292,1.059373
317,20,1,1.7e-05,1.677653,-1.389655
348,468,1,1.7e-05,1.014311,0.561458
500,63,1,1.7e-05,0.488175,1.656211
444,365,1,1.7e-05,-1.644711,1.174613
109,151,1,1.7e-05,-0.259704,0.285563
610,426,1,1.7e-05,0.037514,-0.386699
126,70,1,1.7e-05,-1.452668,1.734918
493,57,1,1.7e-05,-1.833469,1.664808
327,442,1,1.7e-05,-1.847367,1.7216
175,196,1,1.7e-05,0.323815,1.553817
443,447,1,1.7e-05,-0.641562,0.663896
214,324,1,1.7e-05,-1.557704,0.223872
34,365,1,1.7e-05,-0.741086,-0.397403
608,258,1,1.7e-05,0.284616,0.900701
434,41,1,1.7e-05,1.29043,1.767342
374,227,1,1.7e-05,-1.335889,-1.709167
231,355,1,1.7e-05,-0.508396,-0.445787
329,18,1,1.7e-05,0.979036,1.714649
171,74,1,1.7e-05,1.295294,1.043684
618,193,1,1.7e-05,1.53984,1.231579
444,401,1,1.7e-05,1.198464,0.074367
336,285,1,1.7e-05,0.001273,0.981131
421,26,1,1.7e-05,1.636106,-0.387233
210,130,1,1.7e-05,0.417263,0.374232
355,277,1,1.7e-05,-0.555335,1.54092
31,413,1,1.7e-05,-0.442839,-0.509205
262,201,1,1.7e-05,-0.965404,-1.948394
294,198,1,1.7e-05,1.325797,-0.811143
424,249,1,1.7e-05,0.174038,0.675833
521,303,1,1.7e-05,-1.445857,0.391427
184,344,1,1.7e-05,0.762667,0.955349
17,89,1,1.7e-05,-1.852887,-1.742066
72,103,1,1.7e-05,-0.530178,-1.563516
631,241,1,1.7e-05,-1.091273,-1.308374
590,238,1,1.7e-05,1.515669,1.782691
324,137,1,1.7e-05,-1.661164,1.351189
523,380,1,1.7e-05,-0.469793,-0.247686
613,371,1,1.7e-05,1.506261,0.633239
63,450,1,1.7e-05,-0.627647,1.412879
157,321,1,1.7e-05,1.783261,-0.921847
358,459,1,1.7e-05,1.067723,-0.339796
550,202,1,1.7e-05,-1.918382,0.847031
626,21,1,1.7e-05,0.111884,-1.410721
569,314,1,1.7e-05,1.122566,-0.281175
447,366,1,1.7e-05,1.264048,-1.65781
136,127,1,1.7e-05,-1.192866,1.841333
59,66,1,1.7e-05,1.333833,1.27851
499,57,1,1.7e-05,0.522132,-0.13012
549,325,1,1.7e-05,0.358876,-0.217225
143,94,1,1.7e-05,0.243155,-1.591783
448,60,1,1.7e-05,1.925106,0.437085
398,410,1,1.7e-05,-1.872648,-1.399878
125,353,1,1.7e-05,-0.981369,-1.113941
316,409,1,1.7e-05,-0.245473,-0.472136
189,406,1,1.7e-05,-1.177916,1.324239
246,297,1,1.7e-05,-1.956352,0.511605
210,423,1,1.7e-05,1.956848,-1.578215
455,227,1,1.7e-05,-0.054307,-1.824662
346,219,1,1.7e-05,-0.323291,-0.698148
39,77,1,1.7e-05,0.773661,0.303184
267,174,1,1.7e-05,0.880285,0.585873
350,41,1,1.7e-05,0.163941,-1.447038
453,242,1,1.7e-05,-0.018066,1.405191
584,300,1,1.7e-05,1.8142,0.110586
607,332,1,1.7e-05,-0.543102,1.059606
171,443,1,1.7e-05,0.657017,-0.317057
141,160,1,1.7e-05,1.305555,-0.918471
471,391,1,1.7e-05,0.244506,-0.935413
120,13,1,1.7e-05,-0.970551,0.255976
399,405,1,1.7e-05,1.531565,-1.709284
75,225,1,1.7e-05,0.685581,1.154185
418,124,1,1.7e-05,1.339536,-0.240779
165,370,1,1.7e-05,1.975898,0.245355
422,57,1,1.7e-05,0.72094,0.281087
315,130,1,1.7e-05,-1.742808,-0.792138
534,69,1,1.7e-05,1.498551,-1.988097
296,175,1,1.7e-05,-0.984081,0.28164
508,471,1,1.7e-05,-0.776906,-0.941523
174,286,1,1.7e-05,1.875145,1.139117
311,115,1,1.7e-05,1.99102,-0.074279
505,373,1,1.7e-05,-1.110713,0.219415
347,188,1,1.7e-05,-0.426053,0.981125
581,290,1,1.7e-05,-0.409623,0.812601
542,366,1,1.7e-05,1.663423,-1.2501
612,252,1,1.7e-05,-0.842757,0.492793
359,219,1,1.7e-05,-1.836627,-1.528014
270,257,1,1.7e-05,-0.123433,1.705054
605,401,1,1.7e-05,0.607519,0.079631
237,380,1,1.7e-05,1.886095,1.810319
329,359,1,1.7e-05,-1.834919,-1.18513
580,27,1,1.7e-05,1.932033,-0.114921
217,242,1,1.7e-05,-0.742035,-0.769093
153,268,1,1.7e-05,1.948624,-0.587068
489,458,1,1.7e-05,-1.657164,0.697956
277,226,1,1.7e-05,-1.659233,0.138245
92,287,1,1.7e-05,-1.048678,-1.051882
155,38,1,1.7e-05,-0.505434,-1.056723
497,200,1,1.7e-05,0.164676,0.459709
368,26,1,1.7e-05,-1.720701,-0.043582
289,301,1,1.7e-05,0.193256,-0.529651
92,429,1,1.7e-05,0.06353,1.169833
451,17,1,1.7e-05,1.112505,-0.997823
361,90,1,1.7e-05,1.357175,0.206931
502,384,1,1.7e-05,-1.854856,0.041924
542,360,1,1.7e-05,1.607795,1.673492
192,344,1,1.7e-05,-1.535153,0.910058
628,468,1,1.7e-05,1.860744,-0.079736
128,140,1,1.7e-05,0.038167,-0.327719
243,402,1,1.7e-05,-0.614656,1.030444
230,404,1,1.7e-05,1.711018,1.885079
412,213,1,1.7e-05,-1.303404,0.893567
404,392,1,1.7e-05,-0.420469,-0.510612
636,435,1,1.7e-05,-1.422894,-1.887628
638,96,1,1.7e-05,0.22013,-0.839149
595,50,1,1.7e-05,1.759975,0.995199
594,201,1,1.7e-05,-0.860991,-0.270632
571,70,1,1.7e-05,0.270725,0.859519
137,355,1,1.7e-05,0.0835,-1.301228
36,107,1,1.7e-05,-1.887693,-1.524096
428,473,1,1.7e-05,-0.509022,-1.757172
497,403,1,1.7e-05,1.335787,-1.39196
345,36,1,1.7e-05,-1.771865,1.972509
549,201,1,1.7e-05,-0.590566,1.307048
529,89,1,1.7e-05,-0.8544,-1.49038
159,140,1,1.7e-05,-1.430202,-1.137822
636,367,1,1.7e-05,1.301507,1.005875
212,299,1,1.7e-05,0.043675,-0.51333
482,379,1,1.7e-05,1.644984,1.326092
529,371,1,1.7e-05,0.799126,0.543284
315,429,1,1.7e-05,0.636754,-0.770187
80,337,1,1.7e-05,-0.451918,-0.543302
329,136,1,1.7e-05,0.897005,0.070396
110,238,1,1.7e-05,1.200727,1.62144
630,4,1,1.7e-05,-0.662096,1.211959
599,213,1,1.7e-05,-1.34228,-1.159329
230,322,1,1.7e-05,1.836461,-0.038091
501,99,1,1.7e-05,1.137881,0.784613
627,43,1,1.7e-05,-1.210213,-0.487623
359,64,1,1.7e-05,-0.827767,0.375263
409,244,1,1.7e-05,0.887394,0.44761
493,14,1,1.7e-05,-1.19773,0.984283
111,157,1,1.7e-05,1.043905,-0.632376
118,468,1,1.7e-05,1.48667,0.708053
213,271,1,1.7e-05,0.679979,0.916169
503,411,1,1.7e-05,-0.747533,-1.429333
564,9,1,1.7e-05,1.058041,0.146428
376,320,1,1.7e-05,1.520248,1.96328
539,333,1,1.7e-05,-0.200989,-0.987072
85,113,1,1.7e-05,0.637985,1.886253
395,78,1,1.7e-05,-0.107546,-0.096791
501,336,1,1.7e-05,0.234675,1.270878
515,397,1,1.7e-05,-1.757891,-0.842307
239,18,1,1.7e-05,-1.191663,1.847881
569,409,1,1.7e-05,-1.053239,0.172562
281,218,1,1.7e-05,-1.450041,0.864461
182,272,1,1.7e-05,1.493618,-0.962616
124,166,1,1.7e-05,-0.161684,-0.34987
630,341,1,1.7e-05,0.620359,-1.392781
100,361,1,1.7e-05,1.070156,0.687413
430,338,1,1.7e-05,-1.397287,0.204262
119,448,1,1.7e-05,0.628782,-1.244337
592,56,1,1.7e-05,-0.626437,-0.446075
340,9,1,1.7e-05,-0.01535,0.33601
618,207,1,1.7e-05,1.603842,-1.5008
359,109,1,1.7e-05,1.469185,1.032314
500,4,1,1.7e-05,0.191946,1.86165
452,55,1,1.7e-05,0.783738,1.702734
479,154,1,1.7e-05,-1.765396,-1.472227
195,232,1,1.7e-05,1.297022,1.812237
384,429,1,1.7e-05,-0.824176,0.642247
229,464,1,1.7e-05,-0.20757,-1.08391
202,209,1,1.7e-05,-0.343462,1.817303
60,142,1,1.7e-05,-0.093281,-0.323044
453,82,1,1.7e-05,-1.453719,-0.388214
448,159,1,1.7e-05,-1.08801,1.004722
547,263,1,1.7e-05,1.125827,0.92438
41,125,1,1.7e-05,-1.541583,-0.634784
248,174,1,1.7e-05,1.851019,0.33124
429,304,1,1.7e-05,0.811966,0.500255
117,52,1,1.7e-05,-0.267597,-0.633216
148,381,1,1.7e-05,-1.059419,1.848245
505,372,1,1.7e-05,1.301641,0.292093
377,177,1,1.7e-05,-1.481015,1.351944
232,322,1,1.7e-05,0.866869,1.59763
13,234,1,1.7e-05,1.247335,0.742462
106,240,1,1.7e-05,-1.965793,-0.429272
562,366,1,1.7e-05,1.308826,-1.426138
606,61,1,1.7e-05,0.552781,0.190512
94,141,1,1.7e-05,0.807088,1.773489
210,368,1,1.7e-05,1.213024,0.092088
618,285,1,1.7e-05,-1.323244,1.454804
213,44,1,1.7e-05,1.317717,-1.084367
344,372,1,1.7e-05,-1.772395,-0.070801
501,92,1,1.7e-05,-0.851939,0.363356
354,376,1,1.7e-05,0.117469,1.85951
621,414,1,1.7e-05,-1.685213,0.43157
45,1,1,1.7e-05,0.682707,-0.695274
279,221,1,1.7e-05,0.547075,0.438029
607,209,1,1.7e-05,0.395892,0.558753
38,420,1,1.7e-05,1.448923,-1.219159
599,308,1,1.7e-05,1.381658,0.310252
224,387,1,1.7e-05,-1.289992,1.202386
398,431,1,1.7e-05,1.632242,-1.743498
6,307,1,1.7e-05,0.240246,-0.414247
445,401,1,1.7e-05,-1.082908,-1.926352
574,77,1,1.7e-05,-1.683009,-0.480715
417,235,1,1.7e-05,0.63512,-0.01251
234,299,1,1.7e-05,0.157145,0.122172
80,36,1,1.7e-05,-0.412729,1.033534
158,336,1,1.7e-05,1.715411,-0.421983
560,169,1,1.7e-05,0.438518,-1.515274
198,18,1,1.7e-05,-1.391594,-1.497838
90,466,1,1.7e-05,-0.85175,-1.216875
179,169,1,1.7e-05,-0.454912,-1.227925
428,463,1,1.7e-05,-1.296915,-1.792674
464,185,1,1.7e-05,0.104571,-0.64094
190,226,1,1.7e-05,0.362409,-1.537449
127,326,1,1.7e-05,0.411435,-0.690391
312,462,1,1.7e-05,0.722563,0.764123
138,14,1,1.7e-05,0.280681,0.823345
539,117,1,1.7e-05,1.883976,-1.569096
187,394,1,1.7e-05,-1.655557,-0.294644
27,298,1,1.7e-05,1.250696,0.621606
400,304,1,1.7e-05,-0.38031,0.792951
299,25,1,1.7e-05,-1.324556,1.9651
465,3,1,1.7e-05,-1.108975,1.90567
491,50,1,1.7e-05,-1.971779,0.654152
358,280,1,1.7e-05,-0.582971,0.864445
151,137,1,1.7e-05,1.641124,-0.596047
413,318,1,1.7e-05,-1.504245,0.789265
142,152,1,1.7e-05,-0.180264,0.52173
418,21,1,1.7e-05,1.284602,1.582545
491,294,1,1.7e-05,-1.239822,-0.59218
614,271,1,1.7e-05,0.564446,-0.344517
172,177,1,1.7e-05,-1.088628,-0.53981
486,232,1,1.7e-05,-1.355521,-0.809449
551,242,1,1.7e-05,1.077745,-1.726913
526,435,1,1.7e-05,-0.852498,0.083316
625,111,1,1.7e-05,1.623587,0.292837
440,1,1,1.7e-05,0.923045,1.254938
202,200,1,1.7e-05,-1.857054,-1.173203
608,331,1,1.7e-05,0.609607,-0.223352
52,216,1,1.7e-05,1.288299,-0.066469
194,73,1,1.7e-05,0.865758,-0.096019
524,325,1,1.7e-05,-1.318221,0.551105
571,407,1,1.7e-05,0.588966,1.906738
18,237,1,1.7e-05,0.888346,0.143334
211,3,1,1.7e-05,-0.195126,0.990514
129,207,1,1.7e-05,-0.572242,1.717741
564,130,1,1.7e-05,0.531456,0.970361
109,17,1,1.7e-05,-1.414169,0.871065
607,428,1,1.7e-05,-0.894161,1.059019
432,255,1,1.7e-05,1.078549,0.122173
47,439,1,1.7e-05,0.64832,-0.963147
626,44,1,1.7e-05,-0.321413,1.212667
580,179,1,1.7e-05,0.624245,-0.762182
164,290,1,1.7e-05,-1.638619,-1.143611
522,427,1,1.7e-05,-1.584333,0.220409
339,476,1,1.7e-05,-0.34831,0.135791
486,469,1,1.7e-05,-0.484742,1.84647
380,310,1,1.7e-05,-0.581158,-0.755408
323,103,1,1.7e-05,0.771737,-0.344034
119,92,1,1.7e-05,-1.963705,0.012814
625,22,1,1.7e-05,1.056134,-0.000588
328,210,1,1.7e-05,0.015771,-0.519354
18,208,1,1.7e-05,-0.073061,1.355908
320,198,1,1.7e-05,0.919148,-0.487436
285,413,1,1.7e-05,1.399268,0.947936
310,323,1,1.7e-05,-0.735213,0.042003
72,13,1,1.7e-05,-0.782672,0.338678
331,268,1,1.7e-05,1.405108,1.384975
619,120,1,1.7e-05,1.573211,0.733329
58,46,1,1.7e-05,-1.006435,0.21136
14,98,1,1.7e-05,1.004335,1.310284
281,208,1,1.7e-05,-0.170905,-0.724793
242,48,1,1.7e-05,-0.015582,-1.21723
242,129,1,1.7e-05,-0.011181,-1.767099
490,155,1,1.7e-05,1.519536,-0.08761
636,368,1,1.7e-05,-1.821353,1.646303
351,174,1,1.7e-05,-1.763124,-0.621305
575,337,1,1.7e-05,0.704686,-1.810441
589,71,1,1.7e-05,-0.072641,0.670716
60,440,1,1.7e-05,-0.138053,-1.117641
277,124,1,1.7e-05,-0.635053,1.746864
632,25,1,1.7e-05,-0.02569,1.751007
63,163,1,1.7e-05,-1.967199,-0.755878
555,36,1,1.7e-05,1.510391,-1.945512
231,150,1,1.7e-05,-1.050133,-0.763069
146,471,1,1.7e-05,1.648774,-1.797735
441,358,1,1.7e-05,1.850496,-1.221915
167,375,1,1.7e-05,1.20836,-0.099624
595,3,1,1.7e-05,-1.553252,-0.046677
258,45,1,1.7e-05,1.554989,-0.0447
607,246,1,1.7e-05,1.300924,-1.822445
202,169,1,1.7e-05,0.218517,-0.590563
